"delta","sigma","IA_N","FA_N","N_max","Pr_fav","Pr_prom","Pr_unfav","Sig_fixed","Sig_fixed_fav","Sig_fixed_prom","Sig_fixed_unfav","Sig_ada","Sig_ada_fav","Sig_ada_prom","Sig_ada_unfav","ASN","ASN_fav","ASN_prom","ASN_unfav"
2.34,5,208,442,884,0.9482,0.0382,0.0136,0.9977,0.999578148070027,0.986910994764398,0.897058823529412,0.9982,0.999578148070027,1,0.897058823529412,449.454,442,637.130890052356,442
2.35,5,208,442,884,0.9453,0.0415,0.0132,0.9991,0.999788426954406,0.995180722891566,0.962121212121212,0.9992,0.999788426954406,0.997590361445783,0.962121212121212,450.2788,442,641.489156626506,442
2.36,5,208,442,884,0.9455,0.0392,0.0153,0.9987,0.999788471708091,0.99234693877551,0.947712418300654,0.999,0.999788471708091,1,0.947712418300654,449.6996,442,638.418367346939,442
2.37,5,208,442,884,0.9476,0.0392,0.0132,0.9989,0.999788940481216,0.994897959183674,0.946969696969697,0.9991,0.999788940481216,1,0.946969696969697,449.9481,442,644.757653061224,442
2.38,5,208,442,884,0.9499,0.0368,0.0133,0.9988,0.999789451521213,0.986413043478261,0.962406015037594,0.9993,0.999789451521213,1,0.962406015037594,449.0954,442,634.809782608696,442
2.39,5,208,442,884,0.9564,0.0313,0.0123,0.999,0.999895441237976,0.990415335463259,0.951219512195122,0.9993,0.999895441237976,1,0.951219512195122,448.1637,442,638.923322683706,442
2.4,5,208,442,884,0.9516,0.0359,0.0125,0.999,0.99978982765868,0.994428969359331,0.952,0.9992,0.99978982765868,1,0.952,449.256,442,644.116991643454,442
2.41,5,208,442,884,0.9558,0.0335,0.0107,0.9992,1,0.991044776119403,0.953271028037383,0.9995,1,1,0.953271028037383,448.3446,442,631.391044776119,442
2.42,5,208,442,884,0.9548,0.0337,0.0115,0.9988,0.999790532048597,0.991097922848665,0.939130434782609,0.9991,0.999790532048597,1,0.939130434782609,448.9254,442,647.501483679525,442
2.43,5,208,442,884,0.9583,0.032,0.0097,0.9988,0.999686945632892,0.990625,0.938144329896907,0.9991,0.999686945632892,1,0.938144329896907,448.1541,442,634.315625,442
2.44,5,208,442,884,0.9595,0.0325,0.008,0.9993,0.999895779051589,0.990769230769231,0.9625,0.9996,0.999895779051589,1,0.9625,449.0295,442,658.292307692308,442
2.45,5,208,442,884,0.9649,0.0277,0.0074,0.9995,0.999896362317339,0.992779783393502,0.972972972972973,0.9997,0.999896362317339,1,0.972972972972973,447.2375,442,631.079422382672,442
2.46,5,208,442,884,0.9607,0.0298,0.0095,0.9992,0.999895909232851,0.986577181208054,0.968421052631579,0.9996,0.999895909232851,1,0.968421052631579,447.8274,442,637.55033557047,442
2.47,5,208,442,884,0.9651,0.0272,0.0077,0.9991,1,0.992647058823529,0.909090909090909,0.9993,1,1,0.909090909090909,446.8925,442,621.871323529412,442
2.48,5,208,442,884,0.9628,0.0278,0.0094,0.9996,1,1,0.957446808510638,0.9996,1,1,0.957446808510638,447.5676,442,642.273381294964,442
2.49,5,208,442,884,0.9671,0.0241,0.0088,0.9995,1,0.995850622406639,0.954545454545455,0.9996,1,1,0.954545454545455,446.8805,442,644.510373443983,442
2.5,5,208,442,884,0.966,0.0261,0.0079,0.9993,0.999896480331263,0.992337164750958,0.949367088607595,0.9995,0.999896480331263,1,0.949367088607595,447.1224,442,638.260536398467,442
1,7.5,208,442,884,0.2086,0.2052,0.5862,0.2849,0.675934803451582,0.377680311890838,0.113271920846128,0.3234,0.675934803451582,0.565302144249513,0.113271920846128,495.6573,442,703.487816764133,442
1.01,7.5,208,442,884,0.2153,0.2059,0.5788,0.2944,0.677194612169066,0.397765905779505,0.115238424326192,0.3241,0.677194612169066,0.542010684798446,0.115238424326192,495.921,442,703.879553181156,442
1.02,7.5,208,442,884,0.2146,0.2079,0.5775,0.29,0.671015843429636,0.367003367003367,0.120692640692641,0.3259,0.671015843429636,0.53968253968254,0.120692640692641,496.5669,442,704.467051467051,442
1.03,7.5,208,442,884,0.2218,0.208,0.5702,0.3012,0.689359783588819,0.384615384615385,0.119782532444756,0.3345,0.689359783588819,0.544711538461538,0.119782532444756,497.7968,442,710.253846153846,442
1.04,7.5,208,442,884,0.2264,0.2058,0.5678,0.2982,0.692579505300353,0.377551020408163,0.11218738992603,0.3328,0.692579505300353,0.545675413022352,0.11218738992603,495.843,442,703.627793974733,442
1.05,7.5,208,442,884,0.2275,0.2126,0.5599,0.3139,0.683076923076923,0.407808090310442,0.128237185211645,0.3447,0.683076923076923,0.552681091251176,0.128237185211645,496.4766,442,698.239887111947,442
1.06,7.5,208,442,884,0.2272,0.2079,0.5649,0.3148,0.693661971830986,0.405002405002405,0.129226411754293,0.3504,0.693661971830986,0.576238576238576,0.129226411754293,495.9009,442,701.263588263588,442
1.07,7.5,208,442,884,0.2335,0.2096,0.5569,0.3165,0.710492505353319,0.384064885496183,0.125875381576585,0.3529,0.710492505353319,0.557729007633588,0.125875381576585,495.4043,442,696.791507633588,442
1.08,7.5,208,442,884,0.2386,0.2115,0.5499,0.3265,0.708717518860017,0.410401891252955,0.128386979450809,0.359,0.708717518860017,0.564066193853428,0.128386979450809,497.1577,442,702.792907801418,442
1.09,7.5,208,442,884,0.2435,0.213,0.5435,0.3394,0.704722792607803,0.433802816901408,0.138730450781969,0.3744,0.704722792607803,0.5981220657277,0.138730450781969,496.6629,442,698.633333333333,442
1.1,7.5,208,442,884,0.2448,0.212,0.5432,0.3423,0.718137254901961,0.433962264150943,0.137150220913108,0.3767,0.718137254901961,0.59622641509434,0.137150220913108,496.8649,442,700.796698113208,442
1.11,7.5,208,442,884,0.2468,0.2174,0.5358,0.3401,0.717179902755267,0.419503219871205,0.134191862635312,0.3744,0.717179902755267,0.577276908923643,0.134191862635312,498.1046,442,700.070837166513,442
1.12,7.5,208,442,884,0.2469,0.2203,0.5328,0.3521,0.721344673957068,0.440308669995461,0.14451951951952,0.389,0.721344673957068,0.607807535179301,0.14451951951952,499.1786,442,701.548797094871,442
1.13,7.5,208,442,884,0.2484,0.2112,0.5404,0.3511,0.731481481481482,0.434185606060606,0.143782383419689,0.3867,0.731481481481482,0.602746212121212,0.143782383419689,496.0669,442,697.998579545455,442
1.14,7.5,208,442,884,0.249,0.2126,0.5384,0.353,0.739759036144578,0.431326434619003,0.143202080237741,0.3912,0.739759036144578,0.611006585136406,0.143202080237741,497.4454,442,702.796801505174,442
1.15,7.5,208,442,884,0.2608,0.2168,0.5224,0.3576,0.716257668711656,0.426660516605166,0.149885145482389,0.3957,0.716257668711656,0.60239852398524,0.149885145482389,497.7792,442,699.284132841328,442
1.16,7.5,208,442,884,0.2578,0.2201,0.5221,0.376,0.752909231962762,0.460245343025897,0.154376556215284,0.4138,0.752909231962762,0.631985461154021,0.154376556215284,498.1273,442,697.008178100863,442
1.17,7.5,208,442,884,0.2639,0.2084,0.5277,0.3707,0.739674118984464,0.433781190019194,0.161265870759901,0.4113,0.739674118984464,0.628598848368522,0.161265870759901,495.6733,442,699.549424184261,442
1.18,7.5,208,442,884,0.2635,0.2195,0.517,0.3715,0.733965844402277,0.450569476082005,0.153191489361702,0.4119,0.733965844402277,0.634624145785877,0.153191489361702,499.4806,442,703.870615034169,442
1.19,7.5,208,442,884,0.2717,0.2201,0.5082,0.3844,0.750092013249908,0.455247614720582,0.158205430932704,0.424,0.750092013249908,0.635165833711949,0.158205430932704,498.9814,442,700.888686960473,442
1.2,7.5,208,442,884,0.2738,0.2164,0.5098,0.3905,0.74981738495252,0.455175600739372,0.170066692820714,0.4321,0.74981738495252,0.647412199630314,0.170066692820714,497.4274,442,698.134011090573,442
1.21,7.5,208,442,884,0.2752,0.2203,0.5045,0.3983,0.751453488372093,0.472991375397186,0.173042616451933,0.4381,0.751453488372093,0.653654108034498,0.173042616451933,497.5755,442,694.271901951884,442
1.22,7.5,208,442,884,0.2769,0.2304,0.4927,0.3987,0.74720115565186,0.466145833333333,0.171300994519992,0.4434,0.74720115565186,0.66015625,0.171300994519992,501.3756,442,699.706597222222,442
1.23,7.5,208,442,884,0.2761,0.2258,0.4981,0.3967,0.762042738138356,0.467227635075288,0.16221642240514,0.4399,0.762042738138356,0.658547387068202,0.16221642240514,498.0537,442,690.244906997343,442
1.24,7.5,208,442,884,0.2875,0.2194,0.4931,0.407,0.766260869565217,0.464448495897903,0.171973230582032,0.4503,0.766260869565217,0.661804922515953,0.171973230582032,497.5263,442,695.082497721057,442
1.25,7.5,208,442,884,0.2894,0.2224,0.4882,0.4169,0.762612301313061,0.486061151079137,0.180458828349037,0.4577,0.762612301313061,0.669514388489209,0.180458828349037,498.1793,442,694.60476618705,442
1.26,7.5,208,442,884,0.2941,0.2265,0.4794,0.4178,0.758925535532132,0.488300220750552,0.175219023779725,0.4592,0.758925535532132,0.671081677704194,0.175219023779725,500.1589,442,698.772185430464,442
1.27,7.5,208,442,884,0.2965,0.2223,0.4812,0.4219,0.769983136593592,0.491677912730544,0.175187032418953,0.4658,0.769983136593592,0.689158794421952,0.175187032418953,498.2883,442,695.208726945569,442
1.28,7.5,208,442,884,0.3069,0.2171,0.476,0.4335,0.783642880417074,0.487333026255182,0.183193277310924,0.4795,0.783642880417074,0.699216950713957,0.183193277310924,497.2428,442,696.457853523722,442
1.29,7.5,208,442,884,0.2974,0.2296,0.473,0.4373,0.775050437121722,0.503919860627178,0.192600422832981,0.4798,0.775050437121722,0.689024390243902,0.192600422832981,500.5256,442,696.90243902439,442
1.3,7.5,208,442,884,0.3021,0.2208,0.4771,0.4403,0.792452830188679,0.49320652173913,0.192831691469294,0.4843,0.792452830188679,0.692481884057971,0.192831691469294,497.1502,442,691.774456521739,442
1.31,7.5,208,442,884,0.3095,0.2265,0.464,0.4533,0.798061389337641,0.501103752759382,0.2,0.4992,0.798061389337641,0.703752759381898,0.2,499.5247,442,695.972185430464,442
1.32,7.5,208,442,884,0.3138,0.2271,0.4591,0.4532,0.792861695347355,0.516072214883311,0.189936832934001,0.4992,0.792861695347355,0.718626155878468,0.189936832934001,499.2757,442,694.204755614267,442
1.33,7.5,208,442,884,0.3235,0.2216,0.4549,0.4622,0.790108191653787,0.507671480144404,0.206858650252803,0.5072,0.790108191653787,0.710740072202166,0.206858650252803,498.3624,442,696.342960288809,442
1.34,7.5,208,442,884,0.3195,0.2228,0.4577,0.4628,0.796244131455399,0.508078994614004,0.207996504260433,0.507,0.796244131455399,0.706463195691203,0.207996504260433,498.5939,442,696.012118491921,442
1.35,7.5,208,442,884,0.3192,0.2281,0.4527,0.4711,0.804511278195489,0.530030688294608,0.20631764965761,0.515,0.804511278195489,0.722490135905305,0.20631764965761,499.1998,442,692.766330556773,442
1.36,7.5,208,442,884,0.3229,0.2274,0.4497,0.4849,0.82223598637349,0.538258575197889,0.215699355125639,0.5308,0.82223598637349,0.740105540897098,0.215699355125639,499.0843,442,693.030343007916,442
1.37,7.5,208,442,884,0.3301,0.2307,0.4392,0.485,0.812178127840049,0.540962288686606,0.209699453551913,0.53,0.812178127840049,0.736020806241873,0.209699453551913,499.9967,442,693.394451668834,442
1.38,7.5,208,442,884,0.3287,0.2329,0.4384,0.4787,0.799817462731974,0.528553027050236,0.211450729927007,0.5265,0.799817462731974,0.733791326749678,0.211450729927007,500.975,442,695.220266208673,442
1.39,7.5,208,442,884,0.3382,0.2253,0.4365,0.4994,0.818450620934358,0.553040390590324,0.224513172966781,0.5438,0.818450620934358,0.750110963160231,0.224513172966781,498.5991,442,693.216600088771,442
1.4,7.5,208,442,884,0.3361,0.2404,0.4235,0.5036,0.82237429336507,0.552828618968386,0.222668240850059,0.5523,0.82237429336507,0.75540765391015,0.222668240850059,502.2209,442,692.502911813644,442
1.41,7.5,208,442,884,0.3503,0.2286,0.4211,0.5075,0.816157579217813,0.541557305336833,0.2322488720019,0.5554,0.816157579217813,0.751093613298338,0.2322488720019,500.036,442,695.875765529309,442
1.42,7.5,208,442,884,0.3442,0.232,0.4238,0.5108,0.826844857640906,0.545258620689655,0.235252477583766,0.5584,0.826844857640906,0.750431034482759,0.235252477583766,501.8949,442,700.167672413793,442
1.43,7.5,208,442,884,0.3437,0.2361,0.4202,0.5253,0.834448647075938,0.575603557814485,0.244169443122323,0.5676,0.834448647075938,0.754764930114358,0.244169443122323,501.4619,442,693.850487081745,442
1.44,7.5,208,442,884,0.3354,0.2373,0.4273,0.5124,0.835122242098986,0.56047197640118,0.23238942195179,0.56,0.835122242098986,0.761061946902655,0.23238942195179,501.7561,442,693.816687737042,442
1.45,7.5,208,442,884,0.3505,0.2303,0.4192,0.5208,0.827389443651926,0.564915327833261,0.240219465648855,0.5644,0.827389443651926,0.754233608336952,0.240219465648855,498.4994,442,687.329570125923,442
1.46,7.5,208,442,884,0.362,0.2296,0.4084,0.5267,0.826795580110497,0.559233449477352,0.242409402546523,0.5748,0.826795580110497,0.768728222996516,0.242409402546523,499.5521,442,692.662456445993,442
1.47,7.5,208,442,884,0.3616,0.236,0.4024,0.5334,0.834070796460177,0.574152542372881,0.239314115308151,0.5807,0.834070796460177,0.774576271186441,0.239314115308151,500.4517,442,689.676694915254,442
1.48,7.5,208,442,884,0.3613,0.2293,0.4094,0.5376,0.839468585662884,0.576537287396424,0.249389350268686,0.5846,0.839468585662884,0.781508940252944,0.249389350268686,500.2179,442,695.894025294374,442
1.49,7.5,208,442,884,0.3649,0.2377,0.3974,0.5518,0.843244724582077,0.59108119478334,0.260694514343231,0.5987,0.843244724582077,0.788388725283971,0.260694514343231,502.0921,442,694.806478754733,442
1.5,7.5,208,442,884,0.3766,0.2278,0.3956,0.5523,0.832182687201275,0.578577699736611,0.270728008088979,0.6013,0.832182687201275,0.793678665496049,0.270728008088979,500.3562,442,698.172958735733,442
1.51,7.5,208,442,884,0.3665,0.2372,0.3963,0.5535,0.833015006821282,0.58389544688027,0.276810497098158,0.6058,0.833015006821282,0.804384485666105,0.276810497098158,501.5011,442,692.847807757167,442
1.52,7.5,208,442,884,0.377,0.2364,0.3866,0.5673,0.847214854111406,0.598984771573604,0.274961200206932,0.6148,0.847214854111406,0.799915397631134,0.274961200206932,500.8623,442,690.994500846024,442
1.53,7.5,208,442,884,0.3809,0.235,0.3841,0.5631,0.84641638225256,0.588936170212766,0.266336891434522,0.6134,0.84641638225256,0.802978723404255,0.266336891434522,500.0359,442,688.961276595745,442
1.54,7.5,208,442,884,0.3855,0.2263,0.3882,0.5761,0.855512321660182,0.597878921785241,0.285935085007728,0.6236,0.855512321660182,0.80777728678745,0.285935085007728,498.656,442,692.357931948741,442
1.55,7.5,208,442,884,0.3862,0.2357,0.3781,0.575,0.852149145520456,0.588035638523547,0.283787357841841,0.6245,0.852149145520456,0.798048366567671,0.283787357841841,499.8215,442,687.318201103097,442
1.56,7.5,208,442,884,0.3943,0.2303,0.3754,0.5849,0.861526756276947,0.600521059487625,0.284762919552477,0.6342,0.861526756276947,0.814589665653495,0.284762919552477,499.802,442,692.98567086409,442
1.57,7.5,208,442,884,0.3976,0.2317,0.3707,0.586,0.864939637826962,0.605955977557186,0.274345832209334,0.6355,0.864939637826962,0.819594302977989,0.274345832209334,499.3564,442,689.545964609409,442
1.58,7.5,208,442,884,0.4015,0.2341,0.3644,0.5972,0.871980074719801,0.607432721059376,0.287870472008782,0.6455,0.871980074719801,0.813754805638616,0.287870472008782,500.3908,442,691.426740709099,442
1.59,7.5,208,442,884,0.4064,0.2264,0.3672,0.6046,0.872785433070866,0.621908127208481,0.297113289760349,0.6504,0.872785433070866,0.824204946996466,0.297113289760349,496.679,442,683.515017667845,442
1.6,7.5,208,442,884,0.4122,0.226,0.3618,0.611,0.877001455604076,0.624336283185841,0.299613045881703,0.6558,0.877001455604076,0.822566371681416,0.299613045881703,496.5827,442,683.516371681416,442
1.61,7.5,208,442,884,0.4139,0.2328,0.3533,0.6184,0.875573810099058,0.637457044673539,0.304557033682423,0.6631,0.875573810099058,0.82946735395189,0.304557033682423,499.0429,442,687.029639175258,442
1.62,7.5,208,442,884,0.4188,0.2352,0.346,0.6218,0.879178605539637,0.625850340136054,0.307514450867052,0.6697,0.879178605539637,0.829506802721088,0.307514450867052,498.8834,442,683.85119047619,442
1.63,7.5,208,442,884,0.4257,0.2314,0.3429,0.6217,0.878083157152925,0.623595505617977,0.302128900554097,0.6694,0.878083157152925,0.829732065687122,0.302128900554097,499.6913,442,691.314174589455,442
1.64,7.5,208,442,884,0.4302,0.2277,0.3421,0.6348,0.876801487680149,0.648221343873518,0.321543408360129,0.6794,0.876801487680149,0.84409310496267,0.321543408360129,498.1555,442,688.620553359684,442
1.65,7.5,208,442,884,0.4177,0.2325,0.3498,0.632,0.88077567632272,0.651612903225806,0.321898227558605,0.6769,0.88077567632272,0.844731182795699,0.321898227558605,497.7594,442,681.825376344086,442
1.66,7.5,208,442,884,0.4276,0.233,0.3394,0.6416,0.886576239476146,0.654077253218884,0.324395992928698,0.6854,0.886576239476146,0.84206008583691,0.324395992928698,500.1214,442,691.448068669528,442
1.67,7.5,208,442,884,0.4428,0.2281,0.3291,0.6547,0.893631436314363,0.649276633055677,0.336979641446369,0.6999,0.893631436314363,0.84743533537922,0.336979641446369,497.9439,442,687.260412099956,442
1.68,7.5,208,442,884,0.4388,0.234,0.3272,0.6533,0.894712853236099,0.658974358974359,0.325488997555012,0.6976,0.894712853236099,0.848290598290598,0.325488997555012,498.1482,442,681.949572649573,442
1.69,7.5,208,442,884,0.4462,0.2284,0.3254,0.6629,0.890407888839086,0.672504378283713,0.34419176398279,0.7043,0.890407888839086,0.853765323992995,0.34419176398279,497.6667,442,685.724605954466,442
1.7,7.5,208,442,884,0.4552,0.2296,0.3152,0.6634,0.889499121265378,0.66506968641115,0.335659898477157,0.7064,0.889499121265378,0.852351916376307,0.335659898477157,496.9298,442,681.241289198606,442
1.71,7.5,208,442,884,0.4373,0.2338,0.3289,0.6544,0.8925222959067,0.651411462788708,0.339920948616601,0.7011,0.8925222959067,0.851154833190761,0.339920948616601,499.3311,442,687.214285714286,442
1.72,7.5,208,442,884,0.4534,0.2309,0.3157,0.6657,0.889501543890604,0.676483326115201,0.336395312005068,0.7095,0.889501543890604,0.86617583369424,0.336395312005068,499.1993,442,689.723256821135,442
1.73,7.5,208,442,884,0.4476,0.242,0.3104,0.6731,0.90236818588025,0.672314049586777,0.343105670103093,0.72,0.90236818588025,0.866115702479339,0.343105670103093,501.8468,442,689.300826446281,442
1.74,7.5,208,442,884,0.4584,0.2334,0.3082,0.6857,0.909685863874346,0.676520994001714,0.3595068137573,0.7314,0.909685863874346,0.872322193658955,0.3595068137573,498.2796,442,683.129391602399,442
1.75,7.5,208,442,884,0.466,0.2302,0.3038,0.6877,0.903004291845494,0.67984361424848,0.363396971691903,0.7331,0.903004291845494,0.877063423110339,0.363396971691903,498.1841,442,686.066463944396,442
1.76,7.5,208,442,884,0.4761,0.2211,0.3028,0.6895,0.902961562696912,0.679782903663501,0.360964332892999,0.7325,0.902961562696912,0.874265038444143,0.360964332892999,494.2132,442,678.15196743555,442
1.77,7.5,208,442,884,0.4829,0.2294,0.2877,0.6995,0.909712155725823,0.68308631211857,0.359749739311783,0.7422,0.909712155725823,0.86922406277245,0.359749739311783,497.9595,442,685.938535309503,442
1.78,7.5,208,442,884,0.4766,0.2261,0.2973,0.6925,0.905371380612673,0.677576293675365,0.36259670366633,0.735,0.905371380612673,0.865546218487395,0.36259670366633,497.246,442,686.343210968598,442
1.79,7.5,208,442,884,0.4831,0.2262,0.2907,0.7038,0.913475470916994,0.690539345711759,0.365669074647403,0.7448,0.913475470916994,0.871794871794872,0.365669074647403,497.1503,442,685.812113174182,442
1.8,7.5,208,442,884,0.4833,0.2205,0.2962,0.7123,0.916408028139872,0.709750566893424,0.38116137744767,0.7523,0.916408028139872,0.891156462585034,0.38116137744767,495.3912,442,684.136961451247,442
1.81,7.5,208,442,884,0.4872,0.2326,0.2802,0.7148,0.915435139573071,0.700773860705073,0.377587437544611,0.7566,0.915435139573071,0.880481513327601,0.377587437544611,497.8647,442,682.174978503869,442
1.82,7.5,208,442,884,0.4942,0.2217,0.2841,0.7211,0.919668150546338,0.716734325665313,0.37909186906019,0.761,0.919668150546338,0.896707262065855,0.37909186906019,496.3091,442,686.966621560668,442
1.83,7.5,208,442,884,0.5007,0.2239,0.2754,0.7317,0.918514080287597,0.711478338543993,0.408496732026144,0.7715,0.918514080287597,0.889236266190264,0.408496732026144,496.7142,442,686.36891469406,442
1.84,7.5,208,442,884,0.4937,0.2296,0.2767,0.731,0.9232327324286,0.710801393728223,0.404770509577159,0.7739,0.9232327324286,0.897648083623693,0.404770509577159,497.4323,442,683.42987804878,442
1.85,7.5,208,442,884,0.5127,0.2153,0.272,0.7391,0.921591574019895,0.725034835113795,0.40625,0.7751,0.921591574019895,0.892243381328379,0.40625,493.9648,442,683.359962842545,442
1.86,7.5,208,442,884,0.5038,0.2217,0.2745,0.7345,0.926359666534339,0.711772665764547,0.400728597449909,0.7754,0.926359666534339,0.896256202074876,0.400728597449909,495.4124,442,682.921966621561,442
1.87,7.5,208,442,884,0.5128,0.2202,0.267,0.7412,0.919851794071763,0.727520435967302,0.40936329588015,0.7781,0.919851794071763,0.895095367847411,0.40936329588015,493.9602,442,677.968210717529,442
1.88,7.5,208,442,884,0.5106,0.2248,0.2646,0.7516,0.930473952213083,0.731761565836299,0.423280423280423,0.7907,0.930473952213083,0.905693950177936,0.423280423280423,497.4718,442,688.760676156584,442
1.89,7.5,208,442,884,0.5225,0.216,0.2615,0.7583,0.929952153110048,0.761574074074074,0.412619502868069,0.7901,0.929952153110048,0.908796296296296,0.412619502868069,492.2162,442,674.482407407407,442
1.9,7.5,208,442,884,0.5205,0.2139,0.2656,0.7592,0.933333333333333,0.748948106591865,0.426204819277108,0.7937,0.933333333333333,0.910238429172511,0.426204819277108,493.8518,442,684.411407199626,442
1.91,7.5,208,442,884,0.536,0.2148,0.2492,0.7649,0.932835820895522,0.733240223463687,0.430979133226324,0.8032,0.932835820895522,0.911545623836127,0.430979133226324,493.9554,442,683.878026070764,442
1.92,7.5,208,442,884,0.536,0.2132,0.2508,0.7596,0.923694029850746,0.74108818011257,0.424641148325359,0.7957,0.923694029850746,0.910412757973734,0.424641148325359,493.2742,442,682.498123827392,442
1.93,7.5,208,442,884,0.5277,0.2201,0.2522,0.765,0.935000947508054,0.746478873239437,0.425455987311657,0.802,0.935000947508054,0.914584279872785,0.425455987311657,493.1787,442,674.524761472058,442
1.94,7.5,208,442,884,0.5322,0.2191,0.2487,0.7742,0.937241638481774,0.756275673208581,0.441093687173301,0.8112,0.937241638481774,0.925148334094021,0.441093687173301,493.9262,442,678.997717937015,442
1.95,7.5,208,442,884,0.5373,0.2175,0.2452,0.7769,0.938954029406291,0.750344827586207,0.445350734094617,0.8139,0.938954029406291,0.920459770114943,0.445350734094617,494.9206,442,685.313103448276,442
1.96,7.5,208,442,884,0.5494,0.2112,0.2394,0.7791,0.935930105569712,0.764204545454545,0.432330827067669,0.8097,0.935930105569712,0.909090909090909,0.432330827067669,491.518,442,676.460227272727,442
1.97,7.5,208,442,884,0.5461,0.2145,0.2394,0.7906,0.939937740340597,0.773892773892774,0.464912280701754,0.822,0.939937740340597,0.92027972027972,0.464912280701754,492.6392,442,678.080186480187,442
1.98,7.5,208,442,884,0.5594,0.2046,0.236,0.7898,0.939935645334287,0.752688172043011,0.466101694915254,0.8223,0.939935645334287,0.911534701857282,0.466101694915254,490.0648,442,676.920821114369,442
1.99,7.5,208,442,884,0.5584,0.2134,0.2282,0.7936,0.940723495702006,0.759137769447048,0.465819456617003,0.8278,0.940723495702006,0.919400187441425,0.465819456617003,492.661,442,679.399250234302,442
2,7.5,208,442,884,0.5662,0.2117,0.2221,0.7978,0.939420699399505,0.770902220122815,0.462404322377307,0.8297,0.939420699399505,0.921587151629665,0.462404322377307,491.9694,442,678.038734057629,442
2.01,7.5,208,442,884,0.5618,0.2121,0.2261,0.8027,0.9499822000712,0.758604431871759,0.478107032286599,0.8362,0.9499822000712,0.916548797736917,0.478107032286599,492.2548,442,678.939179632249,442
2.02,7.5,208,442,884,0.573,0.2048,0.2222,0.8099,0.947993019197208,0.7841796875,0.477497749774977,0.84,0.947993019197208,0.93115234375,0.477497749774977,489.103,442,671.9951171875,442
2.03,7.5,208,442,884,0.572,0.2066,0.2214,0.8092,0.95034965034965,0.774927395934172,0.476513098464318,0.8407,0.95034965034965,0.927395934172314,0.476513098464318,490.9448,442,678.906098741529,442
2.04,7.5,208,442,884,0.5847,0.2012,0.2141,0.8108,0.952796305797845,0.761431411530815,0.469406819243344,0.8437,0.952796305797845,0.924950298210736,0.469406819243344,489.551,442,678.336978131213,442
2.05,7.5,208,442,884,0.5782,0.2066,0.2152,0.8129,0.945347630577655,0.778799612778316,0.489776951672862,0.8449,0.945347630577655,0.933688286544046,0.489776951672862,490.7555,442,677.989835430784,442
2.06,7.5,208,442,884,0.5849,0.2023,0.2128,0.8202,0.95315438536502,0.781018289668809,0.492011278195489,0.8486,0.95315438536502,0.921403855659911,0.492011278195489,489.5996,442,677.292140385566,442
2.07,7.5,208,442,884,0.5892,0.1976,0.2132,0.8187,0.94857433808554,0.779858299595142,0.49577861163227,0.8485,0.94857433808554,0.930668016194332,0.49577861163227,490.0019,442,684.9245951417,442
2.08,7.5,208,442,884,0.5829,0.2096,0.2075,0.8206,0.948533196088523,0.781011450381679,0.501204819277108,0.8517,0.948533196088523,0.929389312977099,0.501204819277108,492.3163,442,682.058683206107,442
2.09,7.5,208,442,884,0.5951,0.2004,0.2045,0.8338,0.953957318097799,0.807385229540918,0.510024449877751,0.8613,0.953957318097799,0.944610778443114,0.510024449877751,489.6369,442,679.709081836327,442
2.1,7.5,208,442,884,0.5984,0.2032,0.1984,0.8347,0.954044117647059,0.789862204724409,0.520665322580645,0.8662,0.954044117647059,0.94488188976378,0.520665322580645,491.0722,442,683.497047244094,442
2.11,7.5,208,442,884,0.6024,0.199,0.1986,0.8363,0.956673306772908,0.792462311557789,0.515105740181269,0.8658,0.956673306772908,0.94070351758794,0.515105740181269,489.9189,442,682.798492462312,442
2.12,7.5,208,442,884,0.6,0.198,0.202,0.8379,0.9605,0.804545454545455,0.506435643564356,0.865,0.9605,0.941414141414141,0.506435643564356,489.0808,442,679.781818181818,442
2.13,7.5,208,442,884,0.6003,0.2082,0.1915,0.8427,0.958520739630185,0.801152737752161,0.524804177545692,0.8737,0.958520739630185,0.950048030739673,0.524804177545692,490.0197,442,672.642170989433,442
2.14,7.5,208,442,884,0.6083,0.2012,0.1905,0.8515,0.958737465066579,0.828528827037773,0.533333333333333,0.8747,0.958737465066579,0.943836978131213,0.533333333333333,488.1636,442,671.441351888668,442
2.15,7.5,208,442,884,0.6219,0.1928,0.1853,0.854,0.957549445248432,0.822095435684647,0.539665407447383,0.8791,0.957549445248432,0.952282157676348,0.539665407447383,485.8779,442,669.582468879668,442
2.16,7.5,208,442,884,0.6179,0.1918,0.1903,0.8512,0.960511409613206,0.824817518248175,0.522858644245927,0.8755,0.960511409613206,0.951511991657977,0.522858644245927,484.8231,442,665.269551616267,442
2.17,7.5,208,442,884,0.6275,0.1923,0.1802,0.8575,0.963665338645418,0.806552262090484,0.542175360710322,0.883,0.963665338645418,0.939157566302652,0.542175360710322,486.4754,442,673.28133125325,442
2.18,7.5,208,442,884,0.6266,0.1904,0.183,0.8654,0.967602936482605,0.832983193277311,0.549180327868853,0.8883,0.967602936482605,0.953256302521008,0.549180327868853,485.7449,442,671.75262605042,442
2.19,7.5,208,442,884,0.6351,0.1898,0.1751,0.8661,0.966461974492206,0.831928345626976,0.53912050256996,0.8901,0.966461974492206,0.958377239199157,0.53912050256996,485.4907,442,671.139620653319,442
